datetime,count
2011-07-23 08:00:00,159.35
2011-07-23 09:00:00,223.69
2011-07-23 10:00:00,283.59
2011-07-23 11:00:00,332.39
2011-07-23 12:00:00,358.51
2011-07-23 13:00:00,352.02
2011-07-23 14:00:00,352.13
2011-07-23 15:00:00,353.61
2011-07-23 16:00:00,400.21
2011-07-23 17:00:00,380.98
2011-07-23 18:00:00,372.67
2011-07-23 19:00:00,317.06
2011-07-23 20:00:00,297.57
2011-07-23 21:00:00,241.85
2011-07-23 22:00:00,204.2
2011-07-23 23:00:00,139.03
2011-07-24 00:00:00,130.42
2011-07-24 01:00:00,93.38
2011-07-24 02:00:00,83.99
2011-07-24 03:00:00,32.79
2011-07-24 04:00:00,8.44
2011-07-24 05:00:00,8.83
2011-07-24 06:00:00,21.84
2011-07-24 07:00:00,61.74
2011-07-24 08:00:00,107.82
2011-07-24 09:00:00,183.53
2011-07-24 10:00:00,290.7
2011-07-24 11:00:00,338.21
2011-07-24 12:00:00,361.41
2011-07-24 13:00:00,348.65
2011-07-24 14:00:00,351.7
2011-07-24 15:00:00,342.66
2011-07-24 16:00:00,386.43
2011-07-24 17:00:00,377.5575
2011-07-24 18:00:00,367.85
2011-07-24 19:00:00,346.37
2011-07-24 20:00:00,270.37
2011-07-24 21:00:00,219.75
2011-07-24 22:00:00,148.26
2011-07-24 23:00:00,79.42
2011-07-25 00:00:00,44.19
2011-07-25 01:00:00,15.15
2011-07-25 02:00:00,7.65
2011-07-25 03:00:00,5.57
2011-07-25 04:00:00,6.6
2011-07-25 05:00:00,23.3
2011-07-25 06:00:00,117.99
2011-07-25 07:00:00,309.49
2011-07-25 08:00:00,410.27
2011-07-25 09:00:00,191.71
2011-07-25 10:00:00,126.54
2011-07-25 11:00:00,126.25
2011-07-25 12:00:00,157.36
2011-07-25 13:00:00,152.29
2011-07-25 14:00:00,130.65
2011-07-25 15:00:00,129.38
2011-07-25 16:00:00,205.45
2011-07-25 17:00:00,463.55
2011-07-25 18:00:00,476.47
2011-07-25 19:00:00,393.7
2011-07-25 20:00:00,287.2
2011-07-25 21:00:00,151.19
2011-07-25 22:00:00,119.87
2011-07-25 23:00:00,65.94
2011-07-26 00:00:00,27.54
2011-07-26 01:00:00,16.86
2011-07-26 02:00:00,8.26
2011-07-26 03:00:00,4.8
2011-07-26 04:00:00,6.18
2011-07-26 05:00:00,25.61
2011-07-26 06:00:00,112.03
2011-07-26 07:00:00,304.52
2011-07-26 08:00:00,421.21
2011-07-26 09:00:00,194.44
2011-07-26 10:00:00,129.13
2011-07-26 11:00:00,141.94
2011-07-26 12:00:00,195.59
2011-07-26 13:00:00,193.05
2011-07-26 14:00:00,166.09
2011-07-26 15:00:00,163.64
2011-07-26 16:00:00,278.38
2011-07-26 17:00:00,552.0
2011-07-26 18:00:00,528.49
2011-07-26 19:00:00,373.7
2011-07-26 20:00:00,292.35
2011-07-26 21:00:00,237.5
2011-07-26 22:00:00,164.53
2011-07-26 23:00:00,76.47
2011-07-27 00:00:00,44.63
2011-07-27 01:00:00,17.08
2011-07-27 02:00:00,12.2
2011-07-27 03:00:00,4.31
2011-07-27 04:00:00,5.34
2011-07-27 05:00:00,27.33
2011-07-27 06:00:00,114.13
2011-07-27 07:00:00,302.62
2011-07-27 08:00:00,435.77
2011-07-27 09:00:00,198.49
2011-07-27 10:00:00,123.8
2011-07-27 11:00:00,140.55
2011-07-27 12:00:00,204.13
2011-07-27 13:00:00,193.46
2011-07-27 14:00:00,168.63
2011-07-27 15:00:00,173.29
2011-07-27 16:00:00,281.23
2011-07-27 17:00:00,572.1
2011-07-27 18:00:00,570.1
2011-07-27 19:00:00,395.55
2011-07-27 20:00:00,295.865
2011-07-27 21:00:00,227.19
2011-07-27 22:00:00,164.43
2011-07-27 23:00:00,86.23
2011-07-28 00:00:00,48.21
2011-07-28 01:00:00,20.78
2011-07-28 02:00:00,9.81
2011-07-28 03:00:00,6.54
2011-07-28 04:00:00,6.54
2011-07-28 05:00:00,29.23
2011-07-28 06:00:00,112.81
2011-07-28 07:00:00,305.34
2011-07-28 08:00:00,418.77
2011-07-28 09:00:00,194.05
2011-07-28 10:00:00,118.17
2011-07-28 11:00:00,129.11
2011-07-28 12:00:00,156.99
2011-07-28 13:00:00,146.62
2011-07-28 14:00:00,159.87
2011-07-28 15:00:00,151.72
2011-07-28 16:00:00,243.4
2011-07-28 17:00:00,518.74
2011-07-28 18:00:00,496.06
2011-07-28 19:00:00,374.23
2011-07-28 20:00:00,287.89
2011-07-28 21:00:00,209.71
2011-07-28 22:00:00,166.47
2011-07-28 23:00:00,123.31
2011-07-29 00:00:00,57.63
2011-07-29 01:00:00,29.18
2011-07-29 02:00:00,17.76
2011-07-29 03:00:00,6.07
2011-07-29 04:00:00,6.45
2011-07-29 05:00:00,26.19
2011-07-29 06:00:00,103.89
2011-07-29 07:00:00,285.86
2011-07-29 08:00:00,433.41
2011-07-29 09:00:00,219.0
2011-07-29 10:00:00,135.84
2011-07-29 11:00:00,163.68
2011-07-29 12:00:00,194.73
2011-07-29 13:00:00,195.19
2011-07-29 14:00:00,189.8
2011-07-29 15:00:00,184.02
2011-07-29 16:00:00,318.99
2011-07-29 17:00:00,487.06
2011-07-29 18:00:00,468.04
2011-07-29 19:00:00,367.74
2011-07-29 20:00:00,263.815
2011-07-29 21:00:00,241.61
2011-07-29 22:00:00,204.34
2011-07-29 23:00:00,144.54
2011-07-30 00:00:00,125.75
2011-07-30 01:00:00,84.97
2011-07-30 02:00:00,71.34
2011-07-30 03:00:00,32.28
2011-07-30 04:00:00,9.51
2011-07-30 05:00:00,11.25
2011-07-30 06:00:00,30.45
2011-07-30 07:00:00,59.71
2011-07-30 08:00:00,152.55
2011-07-30 09:00:00,228.08
2011-07-30 10:00:00,285.73
2011-07-30 11:00:00,343.97
2011-07-30 12:00:00,393.04
2011-07-30 13:00:00,375.19
2011-07-30 14:00:00,361.3
2011-07-30 15:00:00,356.72
2011-07-30 16:00:00,399.32
2011-07-30 17:00:00,375.96
2011-07-30 18:00:00,368.75
2011-07-30 19:00:00,354.41
2011-07-30 20:00:00,273.65
2011-07-30 21:00:00,241.91
2011-07-30 22:00:00,201.1
2011-07-30 23:00:00,140.83
2011-07-31 00:00:00,129.08
2011-07-31 01:00:00,99.61
2011-07-31 02:00:00,86.18
2011-07-31 03:00:00,32.39
2011-07-31 04:00:00,7.45
2011-07-31 05:00:00,9.49
2011-07-31 06:00:00,22.55
2011-07-31 07:00:00,62.79
2011-07-31 08:00:00,113.66
2011-07-31 09:00:00,178.04
2011-07-31 10:00:00,277.43
2011-07-31 11:00:00,345.58
2011-07-31 12:00:00,372.2
2011-07-31 13:00:00,363.9
2011-07-31 14:00:00,358.62
2011-07-31 15:00:00,346.83
2011-07-31 16:00:00,378.64
2011-07-31 17:00:00,373.9541666666667
2011-07-31 18:00:00,366.64
2011-07-31 19:00:00,328.95
2011-07-31 20:00:00,263.42
2011-07-31 21:00:00,225.1
2011-07-31 22:00:00,148.46
2011-07-31 23:00:00,80.28
2011-08-20 00:00:00,112.47
2011-08-20 01:00:00,83.25
2011-08-20 02:00:00,71.48
2011-08-20 03:00:00,32.44
2011-08-20 04:00:00,7.56
2011-08-20 05:00:00,15.5
2011-08-20 06:00:00,24.29
2011-08-20 07:00:00,51.45
2011-08-20 08:00:00,119.95
2011-08-20 09:00:00,203.64
2011-08-20 10:00:00,286.7
2011-08-20 11:00:00,380.06
2011-08-20 12:00:00,378.21
2011-08-20 13:00:00,373.84
2011-08-20 14:00:00,407.08
2011-08-20 15:00:00,400.13
2011-08-20 16:00:00,395.2
2011-08-20 17:00:00,394.54666666666674
2011-08-20 18:00:00,375.48
2011-08-20 19:00:00,329.37
2011-08-20 20:00:00,280.36
2011-08-20 21:00:00,211.7
2011-08-20 22:00:00,166.06
2011-08-20 23:00:00,132.53
2011-08-21 00:00:00,123.41
2011-08-21 01:00:00,87.71
2011-08-21 02:00:00,72.03
2011-08-21 03:00:00,39.53
2011-08-21 04:00:00,8.89
2011-08-21 05:00:00,9.51
2011-08-21 06:00:00,13.26
2011-08-21 07:00:00,44.24
2011-08-21 08:00:00,95.86
2011-08-21 09:00:00,186.97
2011-08-21 10:00:00,272.05
2011-08-21 11:00:00,340.64
2011-08-21 12:00:00,378.02
2011-08-21 13:00:00,409.49
2011-08-21 14:00:00,294.01
2011-08-21 15:00:00,281.99
2011-08-21 16:00:00,307.62
2011-08-21 17:00:00,238.1
2011-08-21 18:00:00,235.76
2011-08-21 19:00:00,317.19
2011-08-21 20:00:00,225.83
2011-08-21 21:00:00,203.66
2011-08-21 22:00:00,157.47
2011-08-21 23:00:00,92.67
2011-08-22 00:00:00,31.87
2011-08-22 01:00:00,16.81
2011-08-22 02:00:00,12.1
2011-08-22 03:00:00,5.83
2011-08-22 04:00:00,6.31
2011-08-22 05:00:00,27.51
2011-08-22 06:00:00,103.99
2011-08-22 07:00:00,300.27
2011-08-22 08:00:00,370.44
2011-08-22 09:00:00,196.88
2011-08-22 10:00:00,122.12
2011-08-22 11:00:00,159.12
2011-08-22 12:00:00,172.89
2011-08-22 13:00:00,169.23
2011-08-22 14:00:00,176.05
2011-08-22 15:00:00,175.61
2011-08-22 16:00:00,295.18
2011-08-22 17:00:00,550.9
2011-08-22 18:00:00,542.47
2011-08-22 19:00:00,402.4
2011-08-22 20:00:00,312.9
2011-08-22 21:00:00,215.35
2011-08-22 22:00:00,109.57
2011-08-22 23:00:00,83.3
2011-08-23 00:00:00,30.67
2011-08-23 01:00:00,14.7
2011-08-23 02:00:00,9.05
2011-08-23 03:00:00,4.26
2011-08-23 04:00:00,5.45
2011-08-23 05:00:00,24.74
2011-08-23 06:00:00,113.97
2011-08-23 07:00:00,323.87
2011-08-23 08:00:00,471.76
2011-08-23 09:00:00,207.1
2011-08-23 10:00:00,128.6
2011-08-23 11:00:00,146.2
2011-08-23 12:00:00,208.46
2011-08-23 13:00:00,199.11
2011-08-23 14:00:00,180.25
2011-08-23 15:00:00,182.52
2011-08-23 16:00:00,301.04
2011-08-23 17:00:00,588.01
2011-08-23 18:00:00,573.12
2011-08-23 19:00:00,394.93
2011-08-23 20:00:00,303.24
2011-08-23 21:00:00,214.63
2011-08-23 22:00:00,165.51
2011-08-23 23:00:00,76.42
2011-08-24 00:00:00,36.73
2011-08-24 01:00:00,14.94
2011-08-24 02:00:00,9.56
2011-08-24 03:00:00,6.31
2011-08-24 04:00:00,7.49
2011-08-24 05:00:00,25.61
2011-08-24 06:00:00,115.09
2011-08-24 07:00:00,329.93
2011-08-24 08:00:00,447.23
2011-08-24 09:00:00,203.45
2011-08-24 10:00:00,124.27
2011-08-24 11:00:00,159.27
2011-08-24 12:00:00,190.4
2011-08-24 13:00:00,185.36
2011-08-24 14:00:00,178.64
2011-08-24 15:00:00,175.86
2011-08-24 16:00:00,280.17
2011-08-24 17:00:00,576.04
2011-08-24 18:00:00,542.12
2011-08-24 19:00:00,369.4
2011-08-24 20:00:00,264.02
2011-08-24 21:00:00,205.15
2011-08-24 22:00:00,150.85
2011-08-24 23:00:00,97.76
2011-08-25 00:00:00,45.87
2011-08-25 01:00:00,22.41
2011-08-25 02:00:00,8.59
2011-08-25 03:00:00,6.58
2011-08-25 04:00:00,7.37
2011-08-25 05:00:00,24.96
2011-08-25 06:00:00,103.83
2011-08-25 07:00:00,285.26
2011-08-25 08:00:00,430.71
2011-08-25 09:00:00,214.9
2011-08-25 10:00:00,126.92
2011-08-25 11:00:00,97.62
2011-08-25 12:00:00,104.12
2011-08-25 13:00:00,130.4
2011-08-25 14:00:00,153.21
2011-08-25 15:00:00,160.08
2011-08-25 16:00:00,209.74
2011-08-25 17:00:00,398.06
2011-08-25 18:00:00,398.83
2011-08-25 19:00:00,284.36
2011-08-25 20:00:00,218.75
2011-08-25 21:00:00,209.15
2011-08-25 22:00:00,133.79
2011-08-25 23:00:00,117.75666666666667
2011-08-26 00:00:00,55.39
2011-08-26 01:00:00,23.72
2011-08-26 02:00:00,11.34
2011-08-26 03:00:00,6.45
2011-08-26 04:00:00,4.98
2011-08-26 05:00:00,19.77
2011-08-26 06:00:00,94.55
2011-08-26 07:00:00,271.18
2011-08-26 08:00:00,414.38
2011-08-26 09:00:00,213.29
2011-08-26 10:00:00,154.4
2011-08-26 11:00:00,165.15
2011-08-26 12:00:00,219.39
2011-08-26 13:00:00,228.31
2011-08-26 14:00:00,204.72
2011-08-26 15:00:00,204.8
2011-08-26 16:00:00,312.24
2011-08-26 17:00:00,495.71
2011-08-26 18:00:00,405.29
2011-08-26 19:00:00,312.3
2011-08-26 20:00:00,234.7
2011-08-26 21:00:00,208.59
2011-08-26 22:00:00,161.21
2011-08-26 23:00:00,137.69
2011-08-27 00:00:00,118.87
2011-08-27 01:00:00,79.89
2011-08-27 02:00:00,61.72
2011-08-27 03:00:00,38.34
2011-08-27 04:00:00,9.16
2011-08-27 05:00:00,10.98
2011-08-27 06:00:00,29.77
2011-08-27 07:00:00,49.81
2011-08-27 08:00:00,145.61
2011-08-27 09:00:00,168.44
2011-08-27 10:00:00,219.36
2011-08-27 11:00:00,184.35
2011-08-27 12:00:00,195.83
2011-08-27 13:00:00,234.57
2011-08-27 14:00:00,202.82
2011-08-27 15:00:00,206.59
2011-08-27 16:00:00,179.4
2011-08-27 17:00:00,175.9
2011-08-28 07:00:00,114.17
2011-08-28 08:00:00,158.33
2011-08-28 09:00:00,203.43
2011-08-28 10:00:00,301.88
2011-08-28 11:00:00,354.22
2011-08-28 12:00:00,413.55
2011-08-28 13:00:00,441.74
2011-08-28 14:00:00,396.94
2011-08-28 15:00:00,391.65
2011-08-28 16:00:00,372.99
2011-08-28 17:00:00,415.5973333333333
2011-08-28 18:00:00,388.9616666666667
2011-08-28 19:00:00,347.34
2011-08-28 20:00:00,263.65
2011-08-28 21:00:00,203.68
2011-08-28 22:00:00,148.96
2011-08-28 23:00:00,82.54
2011-08-29 00:00:00,37.55
2011-08-29 01:00:00,15.55
2011-08-29 02:00:00,8.95
2011-08-29 03:00:00,7.22
2011-08-29 04:00:00,6.25
2011-08-29 05:00:00,23.98
2011-08-29 06:00:00,109.53
2011-08-29 07:00:00,315.24
2011-08-29 08:00:00,389.2
2011-08-29 09:00:00,198.05
2011-08-29 10:00:00,124.29
2011-08-29 11:00:00,166.09
2011-08-29 12:00:00,201.86
2011-08-29 13:00:00,206.66
2011-08-29 14:00:00,185.31
2011-08-29 15:00:00,180.74
2011-08-29 16:00:00,301.41
2011-08-29 17:00:00,527.22
2011-08-29 18:00:00,527.2
2011-08-29 19:00:00,392.11
2011-08-29 20:00:00,303.58
2011-08-29 21:00:00,215.12
2011-08-29 22:00:00,140.19
2011-08-29 23:00:00,67.63
2011-08-30 00:00:00,41.12
2011-08-30 01:00:00,11.62
2011-08-30 02:00:00,7.0
2011-08-30 03:00:00,4.78
2011-08-30 04:00:00,7.09
2011-08-30 05:00:00,22.68
2011-08-30 06:00:00,114.73
2011-08-30 07:00:00,339.63
2011-08-30 08:00:00,464.38
2011-08-30 09:00:00,200.46
2011-08-30 10:00:00,129.72
2011-08-30 11:00:00,153.79
2011-08-30 12:00:00,198.92
2011-08-30 13:00:00,198.63
2011-08-30 14:00:00,179.95
2011-08-30 15:00:00,182.18
2011-08-30 16:00:00,303.29
2011-08-30 17:00:00,582.97
2011-08-30 18:00:00,554.24
2011-08-30 19:00:00,399.22
2011-08-30 20:00:00,307.59
2011-08-30 21:00:00,202.29
2011-08-30 22:00:00,160.12
2011-08-30 23:00:00,72.08
2011-08-31 00:00:00,31.47
2011-08-31 01:00:00,14.38
2011-08-31 02:00:00,8.32
2011-08-31 03:00:00,8.99
2011-08-31 04:00:00,7.64
2011-08-31 05:00:00,26.65
2011-08-31 06:00:00,113.39
2011-08-31 07:00:00,340.36
2011-08-31 08:00:00,464.2
2011-08-31 09:00:00,210.2
2011-08-31 10:00:00,130.24
2011-08-31 11:00:00,142.87
2011-08-31 12:00:00,205.61
2011-08-31 13:00:00,202.76
2011-08-31 14:00:00,179.45
2011-08-31 15:00:00,177.35
2011-08-31 16:00:00,291.03
2011-08-31 17:00:00,588.08
2011-08-31 18:00:00,553.81
2011-08-31 19:00:00,370.41
2011-08-31 20:00:00,305.03
2011-08-31 21:00:00,214.9
2011-08-31 22:00:00,151.92
2011-08-31 23:00:00,81.82
2011-09-20 00:00:00,34.47
2011-09-20 01:00:00,11.96
2011-09-20 02:00:00,4.24
2011-09-20 03:00:00,4.44
2011-09-20 04:00:00,5.23
2011-09-20 05:00:00,20.71
2011-09-20 06:00:00,102.4
2011-09-20 07:00:00,285.3
2011-09-20 08:00:00,239.17
2011-09-20 09:00:00,137.98
2011-09-20 10:00:00,77.8
2011-09-20 11:00:00,76.59
2011-09-20 12:00:00,106.64
2011-09-20 13:00:00,111.49
2011-09-20 14:00:00,126.36
2011-09-20 15:00:00,165.58
2011-09-20 16:00:00,224.96
2011-09-20 17:00:00,376.22
2011-09-20 18:00:00,377.08
2011-09-20 19:00:00,273.45
2011-09-20 20:00:00,190.68
2011-09-20 21:00:00,109.63
2011-09-20 22:00:00,109.81
2011-09-20 23:00:00,66.87
2011-09-21 00:00:00,24.33
2011-09-21 01:00:00,11.55
2011-09-21 02:00:00,8.71
2011-09-21 03:00:00,3.25
2011-09-21 04:00:00,4.02
2011-09-21 05:00:00,17.48
2011-09-21 06:00:00,101.45
2011-09-21 07:00:00,254.54
2011-09-21 08:00:00,378.67
2011-09-21 09:00:00,175.45
2011-09-21 10:00:00,87.22
2011-09-21 11:00:00,91.52
2011-09-21 12:00:00,156.09
2011-09-21 13:00:00,164.66
2011-09-21 14:00:00,158.79
2011-09-21 15:00:00,159.42
2011-09-21 16:00:00,277.23
2011-09-21 17:00:00,452.66
2011-09-21 18:00:00,371.09
2011-09-21 19:00:00,198.84
2011-09-21 20:00:00,137.35
2011-09-21 21:00:00,92.14
2011-09-21 22:00:00,100.4
2011-09-21 23:00:00,73.15
2011-09-22 00:00:00,26.11
2011-09-22 01:00:00,12.44
2011-09-22 02:00:00,6.69
2011-09-22 03:00:00,3.98
2011-09-22 04:00:00,3.82
2011-09-22 05:00:00,16.45
2011-09-22 06:00:00,103.9
2011-09-22 07:00:00,289.34
2011-09-22 08:00:00,351.63
2011-09-22 09:00:00,179.4
2011-09-22 10:00:00,99.59
2011-09-22 11:00:00,96.34
2011-09-22 12:00:00,128.52
2011-09-22 13:00:00,129.17
2011-09-22 14:00:00,127.45
2011-09-22 15:00:00,131.56
2011-09-22 16:00:00,275.5
2011-09-22 17:00:00,368.65
2011-09-22 18:00:00,310.9
2011-09-22 19:00:00,219.16
2011-09-22 20:00:00,140.88
2011-09-22 21:00:00,109.8
2011-09-22 22:00:00,102.57
2011-09-22 23:00:00,96.81666666666668
2011-09-23 00:00:00,35.57
2011-09-23 01:00:00,25.52
2011-09-23 02:00:00,12.27
2011-09-23 03:00:00,4.75
2011-09-23 04:00:00,4.4
2011-09-23 05:00:00,15.8
2011-09-23 06:00:00,89.82
2011-09-23 07:00:00,173.49
2011-09-23 08:00:00,244.97
2011-09-23 09:00:00,143.69
2011-09-23 10:00:00,85.3
2011-09-23 11:00:00,83.51
2011-09-23 12:00:00,103.06
2011-09-23 13:00:00,82.3
2011-09-23 14:00:00,82.98
2011-09-23 15:00:00,102.19
2011-09-23 16:00:00,204.17
2011-09-23 17:00:00,207.66
2011-09-23 18:00:00,202.93
2011-09-23 19:00:00,224.86
2011-09-23 20:00:00,173.22
2011-09-23 21:00:00,125.78
2011-09-23 22:00:00,126.71
2011-09-23 23:00:00,102.7
2011-09-24 00:00:00,109.59
2011-09-24 01:00:00,70.94
2011-09-24 02:00:00,69.12
2011-09-24 03:00:00,30.3
2011-09-24 04:00:00,9.49
2011-09-24 05:00:00,11.96
2011-09-24 06:00:00,16.44
2011-09-24 07:00:00,53.85
2011-09-24 08:00:00,118.21
2011-09-24 09:00:00,145.42
2011-09-24 10:00:00,249.17
2011-09-24 11:00:00,287.14
2011-09-24 12:00:00,333.11
2011-09-24 13:00:00,366.46
2011-09-24 14:00:00,350.13
2011-09-24 15:00:00,348.91
2011-09-24 16:00:00,325.54
2011-09-24 17:00:00,280.59
2011-09-24 18:00:00,296.78
2011-09-24 19:00:00,253.82
2011-09-24 20:00:00,203.28
2011-09-24 21:00:00,137.77
2011-09-24 22:00:00,135.24
2011-09-24 23:00:00,108.85
2011-09-25 00:00:00,102.69
2011-09-25 01:00:00,79.62
2011-09-25 02:00:00,75.79
2011-09-25 03:00:00,34.9
2011-09-25 04:00:00,9.89
2011-09-25 05:00:00,19.47
2011-09-25 06:00:00,15.44
2011-09-25 07:00:00,49.48
2011-09-25 08:00:00,94.9
2011-09-25 09:00:00,154.76
2011-09-25 10:00:00,255.61
2011-09-25 11:00:00,321.1
2011-09-25 12:00:00,349.13
2011-09-25 13:00:00,340.48
2011-09-25 14:00:00,351.08
2011-09-25 15:00:00,347.15
2011-09-25 16:00:00,378.52
2011-09-25 17:00:00,267.12
2011-09-25 18:00:00,258.25
2011-09-25 19:00:00,233.35
2011-09-25 20:00:00,203.6
2011-09-25 21:00:00,136.35
2011-09-25 22:00:00,129.93
2011-09-25 23:00:00,97.16886459672975
2011-09-26 00:00:00,25.69
2011-09-26 01:00:00,11.56
2011-09-26 02:00:00,6.23
2011-09-26 03:00:00,3.72
2011-09-26 04:00:00,4.66
2011-09-26 05:00:00,19.97
2011-09-26 06:00:00,97.85
2011-09-26 07:00:00,279.86
2011-09-26 08:00:00,368.38
2011-09-26 09:00:00,195.2
2011-09-26 10:00:00,93.75
2011-09-26 11:00:00,115.62
2011-09-26 12:00:00,140.4
2011-09-26 13:00:00,160.74
2011-09-26 14:00:00,163.51
2011-09-26 15:00:00,167.11
2011-09-26 16:00:00,287.16
2011-09-26 17:00:00,534.55
2011-09-26 18:00:00,367.25
2011-09-26 19:00:00,270.92
2011-09-26 20:00:00,200.61
2011-09-26 21:00:00,116.97
2011-09-26 22:00:00,116.69
2011-09-26 23:00:00,65.69
2011-09-27 00:00:00,26.42
2011-09-27 01:00:00,13.0
2011-09-27 02:00:00,7.31
2011-09-27 03:00:00,3.18
2011-09-27 04:00:00,4.1
2011-09-27 05:00:00,15.65
2011-09-27 06:00:00,103.39
2011-09-27 07:00:00,293.92
2011-09-27 08:00:00,406.44
2011-09-27 09:00:00,176.13
2011-09-27 10:00:00,82.05
2011-09-27 11:00:00,95.32
2011-09-27 12:00:00,132.04
2011-09-27 13:00:00,164.19
2011-09-27 14:00:00,134.3
2011-09-27 15:00:00,132.64
2011-09-27 16:00:00,217.43
2011-09-27 17:00:00,229.35
2011-09-27 18:00:00,210.52
2011-09-27 19:00:00,216.36
2011-09-27 20:00:00,238.56
2011-09-27 21:00:00,175.7
2011-09-27 22:00:00,131.05
2011-09-27 23:00:00,64.93
2011-09-28 00:00:00,27.18
2011-09-28 01:00:00,12.92
2011-09-28 02:00:00,6.61
2011-09-28 03:00:00,3.51
2011-09-28 04:00:00,7.01
2011-09-28 05:00:00,16.68
2011-09-28 06:00:00,71.48
2011-09-28 07:00:00,155.5
2011-09-28 08:00:00,234.66
2011-09-28 09:00:00,161.76
2011-09-28 10:00:00,73.09
2011-09-28 11:00:00,99.26
2011-09-28 12:00:00,129.87
2011-09-28 13:00:00,161.64
2011-09-28 14:00:00,166.67
2011-09-28 15:00:00,163.8
2011-09-28 16:00:00,291.84
2011-09-28 17:00:00,546.65
2011-09-28 18:00:00,381.32
2011-09-28 19:00:00,266.95
2011-09-28 20:00:00,138.74
2011-09-28 21:00:00,143.49
2011-09-28 22:00:00,131.37
2011-09-28 23:00:00,74.23
2011-09-29 00:00:00,26.61
2011-09-29 01:00:00,12.96
2011-09-29 02:00:00,6.43
2011-09-29 03:00:00,4.2
2011-09-29 04:00:00,6.08
2011-09-29 05:00:00,20.28
2011-09-29 06:00:00,116.49
2011-09-29 07:00:00,313.6
2011-09-29 08:00:00,450.12
2011-09-29 09:00:00,216.46
2011-09-29 10:00:00,129.11
2011-09-29 11:00:00,161.56
2011-09-29 12:00:00,211.02
2011-09-29 13:00:00,202.76
2011-09-29 14:00:00,187.33
2011-09-29 15:00:00,187.91
2011-09-29 16:00:00,291.81
2011-09-29 17:00:00,551.3
2011-09-29 18:00:00,530.75
2011-09-29 19:00:00,363.75
2011-09-29 20:00:00,275.56
2011-09-29 21:00:00,194.75
2011-09-29 22:00:00,135.09
2011-09-29 23:00:00,101.28
2011-09-30 00:00:00,52.23
2011-09-30 01:00:00,25.66
2011-09-30 02:00:00,11.97
2011-09-30 03:00:00,5.96
2011-09-30 04:00:00,6.43
2011-09-30 05:00:00,23.62
2011-09-30 06:00:00,97.31
2011-09-30 07:00:00,271.15
2011-09-30 08:00:00,431.53
2011-09-30 09:00:00,219.43
2011-09-30 10:00:00,178.78
2011-09-30 11:00:00,200.77
2011-09-30 12:00:00,254.17
2011-09-30 13:00:00,239.04
2011-09-30 14:00:00,248.06
2011-09-30 15:00:00,249.05
2011-09-30 16:00:00,368.44
2011-09-30 17:00:00,529.87
2011-09-30 18:00:00,471.5
2011-09-30 19:00:00,265.58
2011-09-30 20:00:00,196.03
2011-09-30 21:00:00,176.4
2011-09-30 22:00:00,112.32
2011-09-30 23:00:00,110.97
2011-10-20 00:00:00,26.04
2011-10-20 01:00:00,14.96
2011-10-20 02:00:00,9.77
2011-10-20 03:00:00,5.23
2011-10-20 04:00:00,5.69
2011-10-20 05:00:00,26.15
2011-10-20 06:00:00,94.4
2011-10-20 07:00:00,279.02
2011-10-20 08:00:00,431.14
2011-10-20 09:00:00,202.72
2011-10-20 10:00:00,127.95
2011-10-20 11:00:00,130.19
2011-10-20 12:00:00,160.17
2011-10-20 13:00:00,159.78
2011-10-20 14:00:00,141.41
2011-10-20 15:00:00,146.17
2011-10-20 16:00:00,231.73
2011-10-20 17:00:00,378.55
2011-10-20 18:00:00,374.97
2011-10-20 19:00:00,244.88
2011-10-20 20:00:00,186.91
2011-10-20 21:00:00,124.3
2011-10-20 22:00:00,103.87
2011-10-20 23:00:00,81.97
2011-10-21 00:00:00,50.87
2011-10-21 01:00:00,24.59
2011-10-21 02:00:00,12.51
2011-10-21 03:00:00,6.2283333333333335
2011-10-21 04:00:00,5.155
2011-10-21 05:00:00,26.22
2011-10-21 06:00:00,92.37
2011-10-21 07:00:00,250.76
2011-10-21 08:00:00,410.54
2011-10-21 09:00:00,220.95
2011-10-21 10:00:00,165.86
2011-10-21 11:00:00,179.2
2011-10-21 12:00:00,221.37
2011-10-21 13:00:00,215.87
2011-10-21 14:00:00,220.27
2011-10-21 15:00:00,216.64
2011-10-21 16:00:00,295.66
2011-10-21 17:00:00,397.11
2011-10-21 18:00:00,373.79
2011-10-21 19:00:00,224.76
2011-10-21 20:00:00,164.97
2011-10-21 21:00:00,136.66
2011-10-21 22:00:00,114.45
2011-10-21 23:00:00,92.87886459672974
2011-10-22 00:00:00,75.29
2011-10-22 01:00:00,68.7
2011-10-22 02:00:00,54.37
2011-10-22 03:00:00,26.02
2011-10-22 04:00:00,6.61
2011-10-22 05:00:00,6.61
2011-10-22 06:00:00,17.41
2011-10-22 07:00:00,47.58
2011-10-22 08:00:00,94.37
2011-10-22 09:00:00,153.59
2011-10-22 10:00:00,262.8
2011-10-22 11:00:00,297.71
2011-10-22 12:00:00,343.35
2011-10-22 13:00:00,352.81
2011-10-22 14:00:00,337.81
2011-10-22 15:00:00,347.91
2011-10-22 16:00:00,313.28
2011-10-22 17:00:00,280.45
2011-10-22 18:00:00,234.14
2011-10-22 19:00:00,205.11
2011-10-22 20:00:00,157.21
2011-10-22 21:00:00,110.17
2011-10-22 22:00:00,106.76
2011-10-22 23:00:00,82.44
2011-10-23 00:00:00,92.0
